game_id,season,week,gameday,home,away,home_score,away_score,home_win,margin,is_divisional,home_points_for_r3,home_points_against_r3,home_pass_yards_for_r3,home_rush_yards_for_r3,home_pass_yards_against_r3,home_rush_yards_against_r3,home_turnovers_for_r3,home_takeaways_for_r3,home_to_diff_r3,home_points_for_r4,home_points_against_r4,home_pass_yards_for_r4,home_rush_yards_for_r4,home_pass_yards_against_r4,home_rush_yards_against_r4,home_turnovers_for_r4,home_takeaways_for_r4,home_to_diff_r4,away_points_for_r3,away_points_against_r3,away_pass_yards_for_r3,away_rush_yards_for_r3,away_pass_yards_against_r3,away_rush_yards_against_r3,away_turnovers_for_r3,away_takeaways_for_r3,away_to_diff_r3,away_points_for_r4,away_points_against_r4,away_pass_yards_for_r4,away_rush_yards_for_r4,away_pass_yards_against_r4,away_rush_yards_against_r4,away_turnovers_for_r4,away_takeaways_for_r4,away_to_diff_r4
2016_03_SD_IND,2016,3,2016-09-25,IND,SD,26.0,22.0,1,4.0,0.0,,,0.0,2.3333333333333335,,,,,,,,0.0,1.75,,,,,,,,,,,,,,,,,,,,,,,
2016_03_NYJ_KC,2016,3,2016-09-25,KC,NYJ,24.0,3.0,1,21.0,0.0,,,0.0,-0.3333333333333333,,,,,,,,0.0,15.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.5,,,,,
2016_03_PIT_PHI,2016,3,2016-09-25,PHI,PIT,34.0,3.0,1,31.0,0.0,,,63.333333333333336,8.666666666666666,,,,,,,,47.5,6.5,,,,,,,,0.0,2.0,,,,,,,,0.0,2.5,,,,,
2016_03_CHI_DAL,2016,3,2016-09-25,DAL,CHI,31.0,17.0,1,14.0,0.0,,,97.33333333333333,29.666666666666668,,,,,,,,73.0,22.25,,,,,,,,0.0,17.333333333333332,,,,,,,,0.0,15.25,,,,,
2016_03_ATL_NO,2016,3,2016-09-26,NO,ATL,32.0,45.0,0,-13.0,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,15.333333333333334,,,,,,,,0.0,34.75,,,,,
2016_04_MIA_CIN,2016,4,2016-09-29,CIN,MIA,22.0,7.0,1,15.0,0.0,,,0.0,32.333333333333336,,,,,,,,0.0,24.25,,,,,,,,0.0,21.666666666666668,,,,,,,,0.0,20.25,,,,,
2016_04_IND_JAX,2016,4,2016-10-02,JAX,IND,30.0,27.0,1,3.0,0.0,,,0.0,5.666666666666667,,,,,,,,48.5,8.5,,,,,,,,0.0,0.6666666666666666,,,,,,,,0.0,0.5,,,,,
2016_04_CAR_ATL,2016,4,2016-10-02,ATL,CAR,48.0,33.0,1,15.0,0.0,,,0.0,64.66666666666667,,,,,,,,0.0,48.5,,,,,,,,0.0,15.666666666666666,,,,,,,,0.0,11.75,,,,,
2016_04_OAK_BAL,2016,4,2016-10-02,BAL,OAK,27.0,28.0,0,-1.0,0.0,,,0.0,15.666666666666666,,,,,,,,0.0,11.75,,,,,,,,,,,,,,,,,,,,,,,
2016_04_DET_CHI,2016,4,2016-10-02,CHI,DET,17.0,14.0,1,3.0,0.0,,,0.0,25.333333333333332,,,,,,,,0.0,19.0,,,,,,,,0.0,12.666666666666666,,,,,,,,0.0,11.75,,,,,
2016_04_TEN_HOU,2016,4,2016-10-02,HOU,TEN,27.0,20.0,1,7.0,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,71.33333333333333,22.333333333333332,,,,,,,,53.5,16.75,,,,,
2016_04_BUF_NE,2016,4,2016-10-02,NE,BUF,0.0,16.0,0,-16.0,0.0,,,34.333333333333336,20.0,,,,,,,,25.75,15.0,,,,,,,,0.0,0.6666666666666666,,,,,,,,0.0,5.5,,,,,
2016_04_SEA_NYJ,2016,4,2016-10-02,NYJ,SEA,17.0,27.0,0,-10.0,0.0,,,0.0,0.0,,,,,,,,0.0,7.5,,,,,,,,21.666666666666668,3.3333333333333335,,,,,,,,16.25,5.5,,,,,
2016_04_CLE_WAS,2016,4,2016-10-02,WAS,CLE,31.0,20.0,1,11.0,0.0,,,0.0,2.3333333333333335,,,,,,,,0.0,18.0,,,,,,,,81.33333333333333,-0.3333333333333333,,,,,,,,61.0,17.0,,,,,
2016_04_DEN_TB,2016,4,2016-10-02,TB,DEN,7.0,27.0,0,-20.0,0.0,,,135.0,4.333333333333333,,,,,,,,101.25,3.25,,,,,,,,0.0,3.3333333333333335,,,,,,,,78.0,3.75,,,,,
2016_04_LA_ARI,2016,4,2016-10-02,ARI,LA,13.0,17.0,0,-4.0,0.0,,,0.0,27.666666666666668,,,,,,,,0.0,20.75,,,,,,,,0.0,28.333333333333332,,,,,,,,0.0,26.75,,,,,
2016_04_NO_SD,2016,4,2016-10-02,SD,NO,34.0,35.0,0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,2.3333333333333335,,,,,,,,0.0,1.75,,,,,
2016_04_DAL_SF,2016,4,2016-10-02,SF,DAL,17.0,24.0,0,-7.0,0.0,,,0.0,34.333333333333336,,,,,,,,0.0,25.75,,,,,,,,82.66666666666667,58.666666666666664,,,,,,,,62.0,44.75,,,,,
2016_04_KC_PIT,2016,4,2016-10-02,PIT,KC,43.0,14.0,1,29.0,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,-1.0,,,,,,,,0.0,0.0,,,,,
2016_04_NYG_MIN,2016,4,2016-10-03,MIN,NYG,24.0,10.0,1,14.0,0.0,,,0.0,15.0,,,,,,,,0.0,11.25,,,,,,,,0.0,0.0,,,,,,,,0.0,13.25,,,,,
2016_05_ARI_SF,2016,5,2016-10-06,SF,ARI,21.0,33.0,0,-12.0,0.0,,,0.0,24.666666666666668,,,,,,,,0.0,18.5,,,,,,,,0.0,27.666666666666668,,,,,,,,0.0,20.75,,,,,
2016_05_WAS_BAL,2016,5,2016-10-09,BAL,WAS,10.0,16.0,0,-6.0,0.0,,,0.0,4.333333333333333,,,,,,,,0.0,31.5,,,,,,,,0.0,40.333333333333336,,,,,,,,0.0,30.25,,,,,
2016_05_NE_CLE,2016,5,2016-10-09,CLE,NE,13.0,33.0,0,-20.0,0.0,,,74.33333333333333,15.666666666666666,,,,,,,,55.75,12.25,,,,,,,,68.33333333333333,11.666666666666666,,,,,,,,51.25,8.75,,,,,
2016_05_PHI_DET,2016,5,2016-10-09,DET,PHI,24.0,23.0,1,1.0,0.0,,,0.0,2.0,,,,,,,,0.0,4.5,,,,,,,,100.33333333333333,29.666666666666668,,,,,,,,75.25,22.25,,,,,
2016_05_CHI_IND,2016,5,2016-10-09,IND,CHI,29.0,23.0,1,6.0,0.0,,,0.0,0.3333333333333333,,,,,,,,0.0,0.25,,,,,,,,0.0,37.0,,,,,,,,0.0,27.75,,,,,
2016_05_TEN_MIA,2016,5,2016-10-09,MIA,TEN,17.0,30.0,0,-13.0,0.0,,,0.0,16.0,,,,,,,,0.0,12.0,,,,,,,,67.33333333333333,9.666666666666666,,,,,,,,50.5,7.25,,,,,
2016_05_HOU_MIN,2016,5,2016-10-09,MIN,HOU,31.0,13.0,1,18.0,0.0,,,0.0,28.0,,,,,,,,0.0,21.5,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,
2016_05_NYJ_PIT,2016,5,2016-10-09,PIT,NYJ,31.0,13.0,1,18.0,0.0,,,0.0,-0.3333333333333333,,,,,,,,0.0,-0.25,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,
2016_05_ATL_DEN,2016,5,2016-10-09,DEN,ATL,16.0,23.0,0,-7.0,0.0,,,56.666666666666664,8.666666666666666,,,,,,,,59.5,6.5,,,,,,,,0.0,25.333333333333332,,,,,,,,0.0,19.0,,,,,
2016_05_CIN_DAL,2016,5,2016-10-09,DAL,CIN,28.0,14.0,1,14.0,0.0,,,81.66666666666667,49.666666666666664,,,,,,,,61.25,37.75,,,,,,,,0.0,23.666666666666668,,,,,,,,0.0,22.25,,,,,
2016_05_BUF_LA,2016,5,2016-10-09,LA,BUF,19.0,30.0,0,-11.0,0.0,,,0.0,9.0,,,,,,,,0.0,6.75,,,,,,,,0.0,10.0,,,,,,,,0.0,7.5,,,,,
2016_05_SD_OAK,2016,5,2016-10-09,OAK,SD,34.0,31.0,1,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016_05_NYG_GB,2016,5,2016-10-09,GB,NYG,23.0,16.0,1,7.0,0.0,,,0.0,-0.3333333333333333,,,,,,,,0.0,-0.25,,,,,,,,0.0,2.6666666666666665,,,,,,,,0.0,2.0,,,,,
2016_05_TB_CAR,2016,5,2016-10-10,CAR,TB,14.0,17.0,0,-3.0,0.0,,,0.0,4.0,,,,,,,,0.0,3.0,,,,,,,,59.666666666666664,6.333333333333333,,,,,,,,44.75,4.75,,,,,
2016_06_DEN_SD,2016,6,2016-10-13,SD,DEN,21.0,13.0,1,8.0,0.0,,,,,,,,,,,,,,,,,,,,,74.33333333333333,14.333333333333334,,,,,,,,55.75,10.75,,,,,
2016_06_SF_BUF,2016,6,2016-10-16,BUF,SF,45.0,16.0,1,29.0,0.0,,,0.0,2.0,,,,,,,,0.0,1.5,,,,,,,,0.0,27.333333333333332,,,,,,,,0.0,20.5,,,,,
2016_06_JAX_CHI,2016,6,2016-10-16,CHI,JAX,16.0,17.0,0,-1.0,0.0,,,0.0,42.0,,,,,,,,0.0,31.5,,,,,,,,0.0,23.666666666666668,,,,,,,,0.0,17.75,,,,,
2016_06_LA_DET,2016,6,2016-10-16,DET,LA,31.0,28.0,1,3.0,0.0,,,0.0,19.333333333333332,,,,,,,,0.0,16.0,,,,,,,,0.0,24.0,,,,,,,,0.0,18.5,,,,,
2016_06_PIT_MIA,2016,6,2016-10-16,MIA,PIT,30.0,15.0,1,15.0,0.0,,,0.0,15.333333333333334,,,,,,,,0.0,11.5,,,,,,,,0.0,-1.0,,,,,,,,0.0,-0.75,,,,,
2016_06_CIN_NE,2016,6,2016-10-16,NE,CIN,35.0,17.0,1,18.0,0.0,,,0.0,4.666666666666667,,,,,,,,0.0,10.0,,,,,,,,0.0,0.0,,,,,,,,0.0,3.0,,,,,
2016_06_CAR_NO,2016,6,2016-10-16,NO,CAR,41.0,38.0,1,3.0,0.0,,,0.0,5.0,,,,,,,,0.0,3.75,,,,,,,,0.0,28.333333333333332,,,,,,,,0.0,32.5,,,,,
2016_06_BAL_NYG,2016,6,2016-10-16,NYG,BAL,27.0,23.0,1,4.0,0.0,,,0.0,3.0,,,,,,,,0.0,2.25,,,,,,,,0.0,5.666666666666667,,,,,,,,0.0,28.0,,,,,
2016_06_CLE_TEN,2016,6,2016-10-16,TEN,CLE,28.0,26.0,1,2.0,0.0,,,54.333333333333336,38.0,,,,,,,,40.75,28.5,,,,,,,,20.666666666666668,0.0,,,,,,,,15.5,0.25,,,,,
2016_06_PHI_WAS,2016,6,2016-10-16,WAS,PHI,27.0,20.0,1,7.0,0.0,,,0.0,16.333333333333332,,,,,,,,0.0,12.25,,,,,,,,79.33333333333333,6.333333333333333,,,,,,,,59.5,4.75,,,,,
2016_06_KC_OAK,2016,6,2016-10-16,OAK,KC,10.0,26.0,0,-16.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,-0.6666666666666666,,,,,,,,0.0,-0.5,,,,,
2016_06_DAL_GB,2016,6,2016-10-16,GB,DAL,16.0,30.0,0,-14.0,0.0,,,0.0,6.0,,,,,,,,0.0,4.5,,,,,,,,75.66666666666667,46.0,,,,,,,,56.75,34.5,,,,,
2016_06_ATL_SEA,2016,6,2016-10-16,SEA,ATL,26.0,24.0,1,2.0,0.0,,,0.0,0.3333333333333333,,,,,,,,0.0,0.25,,,,,,,,0.0,39.666666666666664,,,,,,,,0.0,29.75,,,,,
2016_06_IND_HOU,2016,6,2016-10-16,HOU,IND,26.0,23.0,1,3.0,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,1.0,,,,,,,,0.0,2.5,,,,,
2016_06_NYJ_ARI,2016,6,2016-10-17,ARI,NYJ,28.0,3.0,1,25.0,0.0,,,0.0,52.333333333333336,,,,,,,,0.0,39.25,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,
2016_07_CHI_GB,2016,7,2016-10-20,GB,CHI,26.0,10.0,1,16.0,0.0,,,0.0,2.0,,,,,,,,0.0,1.5,,,,,,,,0.0,11.666666666666666,,,,,,,,0.0,21.25,,,,,
2016_07_NYG_LA,2016,7,2016-10-23,LA,NYG,10.0,17.0,0,-7.0,0.0,,,0.0,20.0,,,,,,,,0.0,17.25,,,,,,,,0.0,3.3333333333333335,,,,,,,,0.0,2.5,,,,,
2016_07_CLE_CIN,2016,7,2016-10-23,CIN,CLE,31.0,17.0,1,14.0,0.0,,,0.0,0.0,,,,,,,,0.0,9.5,,,,,,,,112.0,1.0,,,,,,,,84.0,0.75,,,,,
2016_07_WAS_DET,2016,7,2016-10-23,DET,WAS,20.0,17.0,1,3.0,0.0,,,0.0,21.333333333333332,,,,,,,,0.0,16.0,,,,,,,,0.0,61.666666666666664,,,,,,,,0.0,46.25,,,,,
2016_07_OAK_JAX,2016,7,2016-10-23,JAX,OAK,16.0,33.0,0,-17.0,0.0,,,0.0,7.0,,,,,,,,67.75,5.5,,,,,,,,,,,,,,,,,,,,,,,
2016_07_NO_KC,2016,7,2016-10-23,KC,NO,27.0,21.0,1,6.0,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,1.6666666666666667,,,,,,,,0.0,1.75,,,,,
2016_07_BUF_MIA,2016,7,2016-10-23,MIA,BUF,28.0,25.0,1,3.0,0.0,,,0.0,68.0,,,,,,,,0.0,54.0,,,,,,,,0.0,10.666666666666666,,,,,,,,0.0,8.0,,,,,
2016_07_BAL_NYJ,2016,7,2016-10-23,NYJ,BAL,24.0,16.0,1,8.0,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,32.666666666666664,,,,,,,,0.0,24.5,,,,,
2016_07_MIN_PHI,2016,7,2016-10-23,PHI,MIN,21.0,10.0,1,11.0,0.0,,,59.666666666666664,2.6666666666666665,,,,,,,,44.75,2.0,,,,,,,,0.0,14.333333333333334,,,,,,,,0.0,10.75,,,,,
2016_07_IND_TEN,2016,7,2016-10-23,TEN,IND,26.0,34.0,0,-8.0,0.0,,,94.66666666666667,24.0,,,,,,,,71.0,18.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,
2016_07_SD_ATL,2016,7,2016-10-23,ATL,SD,30.0,33.0,0,-3.0,0.0,,,0.0,16.666666666666668,,,,,,,,0.0,12.5,,,,,,,,,,,,,,,,,,,,,,,
2016_07_TB_SF,2016,7,2016-10-23,SF,TB,17.0,34.0,0,-17.0,0.0,,,0.0,21.666666666666668,,,,,,,,0.0,16.25,,,,,,,,0.0,2.0,,,,,,,,54.75,3.0,,,,,
2016_07_NE_PIT,2016,7,2016-10-23,PIT,NE,16.0,27.0,0,-11.0,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,6.333333333333333,,,,,,,,0.0,17.25,,,,,
2016_07_SEA_ARI,2016,7,2016-10-23,ARI,SEA,6.0,6.0,0,0.0,0.0,,,0.0,44.666666666666664,,,,,,,,0.0,33.5,,,,,,,,0.0,1.3333333333333333,,,,,,,,0.0,17.0,,,,,
2016_07_HOU_DEN,2016,7,2016-10-24,DEN,HOU,27.0,9.0,1,18.0,0.0,,,76.66666666666667,15.666666666666666,,,,,,,,57.5,11.75,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,
2016_08_JAX_TEN,2016,8,2016-10-27,TEN,JAX,36.0,22.0,1,14.0,0.0,,,77.33333333333333,5.666666666666667,,,,,,,,58.0,4.25,,,,,,,,0.0,8.0,,,,,,,,0.0,6.0,,,,,
2016_08_WAS_CIN,2016,8,2016-10-30,CIN,WAS,27.0,27.0,0,0.0,0.0,,,0.0,56.0,,,,,,,,0.0,42.0,,,,,,,,0.0,14.0,,,,,,,,0.0,10.5,,,,,
2016_08_NE_BUF,2016,8,2016-10-30,BUF,NE,25.0,41.0,0,-16.0,0.0,,,0.0,0.0,,,,,,,,0.0,5.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,
2016_08_ARI_CAR,2016,8,2016-10-30,CAR,ARI,30.0,20.0,1,10.0,0.0,,,0.0,0.0,,,,,,,,0.0,-0.25,,,,,,,,0.0,41.333333333333336,,,,,,,,0.0,31.0,,,,,
2016_08_NYJ_CLE,2016,8,2016-10-30,CLE,NYJ,28.0,31.0,0,-3.0,0.0,,,27.333333333333332,-0.6666666666666666,,,,,,,,45.5,25.5,,,,,,,,0.0,10.333333333333334,,,,,,,,0.0,7.75,,,,,
2016_08_DET_HOU,2016,8,2016-10-30,HOU,DET,20.0,13.0,1,7.0,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,9.666666666666666,,,,,,,,0.0,7.25,,,,,
2016_08_KC_IND,2016,8,2016-10-30,IND,KC,14.0,30.0,0,-16.0,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,7.666666666666667,,,,,,,,0.0,5.75,,,,,
2016_08_SEA_NO,2016,8,2016-10-30,NO,SEA,25.0,20.0,1,5.0,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.6666666666666666,,,,,,,,0.0,0.5,,,,,
2016_08_OAK_TB,2016,8,2016-10-30,TB,OAK,24.0,30.0,0,-6.0,0.0,,,89.66666666666667,29.666666666666668,,,,,,,,67.25,22.25,,,,,,,,,,,,,,,,,,,,,,,
2016_08_SD_DEN,2016,8,2016-10-30,DEN,SD,27.0,19.0,1,8.0,0.0,,,52.333333333333336,27.666666666666668,,,,,,,,39.25,20.75,,,,,,,,,,,,,,,,,,,,,,,
2016_08_GB_ATL,2016,8,2016-10-30,ATL,GB,33.0,32.0,1,1.0,0.0,,,0.0,40.666666666666664,,,,,,,,0.0,30.5,,,,,,,,0.0,24.666666666666668,,,,,,,,0.0,18.5,,,,,
2016_08_PHI_DAL,2016,8,2016-10-30,DAL,PHI,29.0,23.0,1,6.0,0.0,,,82.33333333333333,63.0,,,,,,,,61.75,47.25,,,,,,,,46.0,6.333333333333333,,,,,,,,34.5,4.75,,,,,
2016_08_MIN_CHI,2016,8,2016-10-31,CHI,MIN,20.0,10.0,1,10.0,0.0,,,0.0,23.333333333333332,,,,,,,,20.25,17.25,,,,,,,,0.0,14.333333333333334,,,,,,,,0.0,10.75,,,,,
2016_09_ATL_TB,2016,9,2016-11-03,TB,ATL,28.0,43.0,0,-15.0,0.0,,,60.0,5.666666666666667,,,,,,,,45.0,4.25,,,,,,,,0.0,15.333333333333334,,,,,,,,0.0,20.25,,,,,
2016_09_PIT_BAL,2016,9,2016-11-06,BAL,PIT,21.0,14.0,1,7.0,0.0,,,0.0,0.0,,,,,,,,0.0,2.5,,,,,,,,0.0,0.0,,,,,,,,70.25,0.0,,,,,
2016_09_DAL_CLE,2016,9,2016-11-06,CLE,DAL,10.0,35.0,0,-25.0,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,95.66666666666667,44.666666666666664,,,,,,,,71.75,37.75,,,,,
2016_09_JAX_KC,2016,9,2016-11-06,KC,JAX,19.0,14.0,1,5.0,0.0,,,0.0,3.0,,,,,,,,0.0,15.25,,,,,,,,0.0,6.666666666666667,,,,,,,,0.0,5.0,,,,,
2016_09_NYJ_MIA,2016,9,2016-11-06,MIA,NYJ,27.0,23.0,1,4.0,0.0,,,0.0,71.33333333333333,,,,,,,,0.0,57.5,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,
2016_09_DET_MIN,2016,9,2016-11-06,MIN,DET,16.0,22.0,0,-6.0,0.0,,,0.0,0.0,,,,,,,,0.0,3.75,,,,,,,,0.0,19.333333333333332,,,,,,,,0.0,14.5,,,,,
2016_09_PHI_NYG,2016,9,2016-11-06,NYG,PHI,28.0,23.0,1,5.0,0.0,,,0.0,4.0,,,,,,,,0.0,3.0,,,,,,,,67.33333333333333,-2.6666666666666665,,,,,,,,50.5,-2.0,,,,,
2016_09_CAR_LA,2016,9,2016-11-06,LA,CAR,10.0,13.0,0,-3.0,0.0,,,0.0,19.0,,,,,,,,0.0,14.25,,,,,,,,0.0,0.0,,,,,,,,0.0,0.25,,,,,
2016_09_NO_SF,2016,9,2016-11-06,SF,NO,23.0,41.0,0,-18.0,0.0,,,0.0,7.0,,,,,,,,0.0,5.25,,,,,,,,0.0,5.0,,,,,,,,0.0,3.75,,,,,
2016_09_IND_GB,2016,9,2016-11-06,GB,IND,26.0,31.0,0,-5.0,0.0,,,0.0,3.3333333333333335,,,,,,,,0.0,11.0,,,,,,,,0.0,-0.3333333333333333,,,,,,,,0.0,-0.25,,,,,
2016_09_TEN_SD,2016,9,2016-11-06,SD,TEN,43.0,35.0,1,8.0,0.0,,,,,,,,,,,,,,,,,,,,,90.0,23.666666666666668,,,,,,,,67.5,21.5,,,,,
2016_09_DEN_OAK,2016,9,2016-11-06,OAK,DEN,30.0,20.0,1,10.0,0.0,,,,,,,,,,,,,,,,,,,,,92.0,17.333333333333332,,,,,,,,69.0,14.0,,,,,
2016_09_BUF_SEA,2016,9,2016-11-07,SEA,BUF,31.0,25.0,1,6.0,0.0,,,14.333333333333334,7.666666666666667,,,,,,,,10.75,5.75,,,,,,,,0.0,4.0,,,,,,,,0.0,7.0,,,,,
2016_10_CLE_BAL,2016,10,2016-11-10,BAL,CLE,28.0,7.0,1,21.0,0.0,,,0.0,5.0,,,,,,,,0.0,3.75,,,,,,,,67.66666666666667,13.666666666666666,,,,,,,,50.75,11.25,,,,,
2016_10_KC_CAR,2016,10,2016-11-13,CAR,KC,17.0,20.0,0,-3.0,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,7.0,,,,,,,,0.0,4.0,,,,,
2016_10_HOU_JAX,2016,10,2016-11-13,JAX,HOU,21.0,24.0,0,-3.0,0.0,,,0.0,14.666666666666666,,,,,,,,63.0,24.5,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,
2016_10_DEN_NO,2016,10,2016-11-13,NO,DEN,23.0,25.0,0,-2.0,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,94.33333333333333,7.333333333333333,,,,,,,,70.75,5.5,,,,,
2016_10_LA_NYJ,2016,10,2016-11-13,NYJ,LA,6.0,9.0,0,-3.0,0.0,,,6.333333333333333,0.0,,,,,,,,4.75,0.0,,,,,,,,0.0,16.0,,,,,,,,0.0,12.0,,,,,
2016_10_ATL_PHI,2016,10,2016-11-13,PHI,ATL,24.0,15.0,1,9.0,0.0,,,121.33333333333333,7.0,,,,,,,,91.0,5.25,,,,,,,,0.0,10.0,,,,,,,,0.0,26.75,,,,,
2016_10_CHI_TB,2016,10,2016-11-13,TB,CHI,36.0,10.0,1,26.0,0.0,,,87.0,14.0,,,,,,,,65.25,10.5,,,,,,,,0.0,51.0,,,,,,,,0.0,38.25,,,,,
2016_10_GB_TEN,2016,10,2016-11-13,TEN,GB,47.0,25.0,1,22.0,0.0,,,104.33333333333333,9.666666666666666,,,,,,,,78.25,7.25,,,,,,,,0.0,23.0,,,,,,,,0.0,18.25,,,,,
2016_10_MIN_WAS,2016,10,2016-11-13,WAS,MIN,26.0,20.0,1,6.0,0.0,,,0.0,29.0,,,,,,,,0.0,21.75,,,,,,,,0.0,6.666666666666667,,,,,,,,0.0,5.0,,,,,
2016_10_MIA_SD,2016,10,2016-11-13,SD,MIA,24.0,31.0,0,-7.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,
2016_10_SF_ARI,2016,10,2016-11-13,ARI,SF,23.0,20.0,1,3.0,0.0,,,0.0,8.0,,,,,,,,0.0,6.0,,,,,,,,0.0,3.6666666666666665,,,,,,,,0.0,2.75,,,,,
2016_10_DAL_PIT,2016,10,2016-11-13,PIT,DAL,30.0,35.0,0,-5.0,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,82.33333333333333,37.333333333333336,,,,,,,,61.75,28.5,,,,,
2016_10_SEA_NE,2016,10,2016-11-13,NE,SEA,24.0,31.0,0,-7.0,0.0,,,0.0,4.666666666666667,,,,,,,,0.0,3.5,,,,,,,,0.0,7.333333333333333,,,,,,,,0.0,5.75,,,,,
2016_10_CIN_NYG,2016,10,2016-11-14,NYG,CIN,21.0,20.0,1,1.0,0.0,,,0.0,10.666666666666666,,,,,,,,0.0,8.0,,,,,,,,0.0,26.333333333333332,,,,,,,,0.0,19.75,,,,,
2016_11_NO_CAR,2016,11,2016-11-17,CAR,NO,23.0,20.0,1,3.0,0.0,,,0.0,0.0,,,,,,,,0.0,1.25,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,
2016_11_BUF_CIN,2016,11,2016-11-20,CIN,BUF,12.0,16.0,0,-4.0,0.0,,,0.0,15.333333333333334,,,,,,,,0.0,11.5,,,,,,,,0.0,0.0,,,,,,,,0.0,8.0,,,,,
2016_11_PIT_CLE,2016,11,2016-11-20,CLE,PIT,9.0,24.0,0,-15.0,0.0,,,30.333333333333332,1.0,,,,,,,,22.75,1.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,
2016_11_BAL_DAL,2016,11,2016-11-20,DAL,BAL,27.0,17.0,1,10.0,0.0,,,106.33333333333333,38.0,,,,,,,,79.75,28.5,,,,,,,,0.0,16.0,,,,,,,,0.0,12.0,,,,,
2016_11_JAX_DET,2016,11,2016-11-20,DET,JAX,26.0,19.0,1,7.0,0.0,,,0.0,8.666666666666666,,,,,,,,0.0,24.0,,,,,,,,0.0,12.666666666666666,,,,,,,,0.0,9.5,,,,,
2016_11_TEN_IND,2016,11,2016-11-20,IND,TEN,24.0,17.0,1,7.0,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,98.33333333333333,10.333333333333334,,,,,,,,73.75,7.75,,,,,
2016_11_TB_KC,2016,11,2016-11-20,KC,TB,17.0,19.0,0,-2.0,0.0,,,0.0,4.0,,,,,,,,0.0,3.0,,,,,,,,104.0,13.333333333333334,,,,,,,,78.0,10.0,,,,,
2016_11_ARI_MIN,2016,11,2016-11-20,MIN,ARI,30.0,24.0,1,6.0,0.0,,,0.0,5.333333333333333,,,,,,,,0.0,6.75,,,,,,,,0.0,18.333333333333332,,,,,,,,0.0,16.25,,,,,
2016_11_CHI_NYG,2016,11,2016-11-20,NYG,CHI,22.0,16.0,1,6.0,0.0,,,0.0,10.333333333333334,,,,,,,,0.0,7.75,,,,,,,,0.0,33.333333333333336,,,,,,,,0.0,29.0,,,,,
2016_11_MIA_LA,2016,11,2016-11-20,LA,MIA,10.0,14.0,0,-4.0,0.0,,,0.0,24.666666666666668,,,,,,,,0.0,28.5,,,,,,,,0.0,29.333333333333332,,,,,,,,0.0,22.0,,,,,
2016_11_PHI_SEA,2016,11,2016-11-20,SEA,PHI,26.0,15.0,1,11.0,0.0,,,0.0,22.666666666666668,,,,,,,,0.0,17.0,,,,,,,,77.0,26.666666666666668,,,,,,,,57.75,20.0,,,,,
2016_11_NE_SF,2016,11,2016-11-20,SF,NE,17.0,30.0,0,-13.0,0.0,,,0.0,4.666666666666667,,,,,,,,0.0,3.5,,,,,,,,0.0,1.6666666666666667,,,,,,,,0.0,1.25,,,,,
2016_11_GB_WAS,2016,11,2016-11-20,WAS,GB,42.0,24.0,1,18.0,0.0,,,0.0,34.666666666666664,,,,,,,,0.0,26.0,,,,,,,,0.0,3.0,,,,,,,,2.0,2.25,,,,,
2016_11_HOU_OAK,2016,11,2016-11-21,OAK,HOU,27.0,20.0,1,7.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,17.333333333333332,,,,,,,,0.0,13.0,,,,,
